"시도교육청","지역교육청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","1학년(남)","1학년(여)","2학년(남)","2학년(여)","3학년(남)","3학년(여)","4학년(남)","4학년(여)","5학년(남)","5학년(여)","6학년(남)","6학년(여)","특수학급(남)","특수학급(여)","순회학급(남)","순회학급(여)","계(남)","계(여)","총계"
"경상북도교육청","경상북도봉화교육지원청","경상북도 봉화군","S150001957","서벽초등학교","02","공립","N","","0","0","4","1","1","2","1","2","4","1","2","2","2","0","0","0","14","8","22"
"경상북도교육청","경상북도봉화교육지원청","경상북도 봉화군","S150001959","석포초등학교","02","공립","N","","11","6","15","3","5","7","10","13","6","4","11","13","2","1","0","0","60","47","107"
"경상북도교육청","경상북도봉화교육지원청","경상북도 봉화군","S150001964","소천초등학교","02","공립","N","","0","0","0","0","0","0","1","1","2","0","4","0","0","0","0","0","7","1","8"
"경상북도교육청","경상북도봉화교육지원청","경상북도 봉화군","S150001967","소천초등학교두음분교장","02","공립","N","","1","2","0","0","0","0","0","0","2","1","0","0","0","0","0","0","3","3","6"
"경상북도교육청","경상북도봉화교육지원청","경상북도 봉화군","S150001969","소천초등학교임기분교장","02","공립","N","","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","1","2","3"
"경상북도교육청","경상북도봉화교육지원청","경상북도 봉화군","S150001980","재산초등학교","02","공립","N","","0","0","0","0","0","0","1","2","2","1","4","1","1","0","0","0","8","4","12"
"경상북도교육청","경상북도봉화교육지원청","경상북도 봉화군","S150001982","춘양초등학교","02","공립","N","","7","2","7","4","9","7","9","9","8","9","5","8","1","1","0","0","46","40","86"
"경상북도교육청","경상북도상주교육지원청","경상북도 상주시","S150002042","공검초등학교","02","공립","N","","1","4","5","3","0","0","4","1","1","4","2","1","0","0","0","0","13","13","26"
"경상북도교육청","경상북도상주교육지원청","경상북도 상주시","S150002045","낙동동부초등학교","02","공립","N","","0","0","0","0","0","0","1","1","3","2","2","2","0","0","0","0","6","5","11"
"경상북도교육청","경상북도상주교육지원청","경상북도 상주시","S150002046","낙동초등학교","02","공립","N","","2","1","1","3","2","1","4","4","7","6","9","1","0","0","0","0","25","16","41"
"경상북도교육청","경상북도상주교육지원청","경상북도 상주시","S150002049","낙서초등학교","02","공립","N","","4","3","2","2","0","0","3","1","1","4","1","2","0","0","0","0","11","12","23"
"경상북도교육청","경상북도상주교육지원청","경상북도 상주시","S150002057","모동초등학교","02","공립","N","","2","2","3","2","1","4","4","0","6","4","1","3","0","0","0","0","17","15","32"
"경상북도교육청","경상북도상주교육지원청","경상북도 상주시","S150002058","모서초등학교","02","공립","N","","0","0","5","2","2","2","0","5","6","1","1","2","3","0","0","0","17","12","29"
"경상북도교육청","경상북도상주교육지원청","경상북도 상주시","S150002063","백원초등학교","02","공립","N","","6","5","3","6","4","5","9","11","5","3","4","3","3","1","0","0","34","34","68"
"경상북도교육청","경상북도상주교육지원청","","S150002064","사벌초등학교","02","공립","N","","2","4","4","2","4","3","5","2","1","2","3","5","3","1","0","0","22","19","41"
"경상북도교육청","경상북도상주교육지원청","경상북도 상주시","S150002067","상산초등학교","02","공립","N","","78","50","70","61","61","37","47","61","44","53","48","43","7","4","0","0","355","309","664"
"경상북도교육청","경상북도상주교육지원청","경상북도 상주시","S150002069","상영초등학교","02","공립","N","","33","37","51","44","49","36","41","36","62","59","63","52","3","4","0","0","302","268","570"
"경상북도교육청","경상북도상주교육지원청","경상북도 상주시","S150002071","상주남부초등학교","02","공립","N","","8","7","8","8","9","7","7","6","7","3","8","4","0","0","0","0","47","35","82"
"경상북도교육청","경상북도상주교육지원청","경상북도 상주시","S150002072","상주동부초등학교","02","공립","N","","3","2","0","4","1","3","3","2","3","5","7","5","6","3","0","0","23","24","47"
"경상북도교육청","경상북도상주교육지원청","경상북도 상주시","S150002074","상주중앙초등학교","02","공립","N","","35","41","41","34","23","26","41","39","42","36","31","33","6","3","0","0","219","212","431"
"경상북도교육청","경상북도상주교육지원청","경상북도 상주시","S150002075","상주초등학교","02","공립","N","","29","42","33","28","50","42","46","41","41","35","35","45","4","4","0","0","238","237","475"
"경상북도교육청","경상북도상주교육지원청","경상북도 상주시","S150002087","옥산초등학교","02","공립","N","","2","2","6","2","3","2","3","3","1","5","1","8","1","1","0","0","17","23","40"
"경상북도교육청","경상북도상주교육지원청","경상북도 상주시","S150002089","외남초등학교","02","공립","N","","4","2","4","4","6","3","5","7","7","7","3","8","0","1","0","0","29","32","61"
"경상북도교육청","경상북도상주교육지원청","경상북도 상주시","S150002091","외서초등학교","02","공립","N","","0","0","0","0","1","4","3","2","2","2","1","2","0","0","0","0","7","10","17"
"경상북도교육청","경상북도상주교육지원청","경상북도 상주시","S150002100","은척초등학교","02","공립","N","","0","0","0","0","1","3","5","0","0","0","2","3","0","0","0","0","8","6","14"
"경상북도교육청","경상북도상주교육지원청","경상북도 상주시","S150002101","은척초등학교무릉분교장","02","공립","N","","1","3","2","2","2","4","4","2","2","0","2","3","0","0","0","0","13","14","27"
"경상북도교육청","경상북도상주교육지원청","경상북도 상주시","S150002103","이안초등학교","02","공립","N","","2","3","3","1","3","2","1","0","4","4","3","2","4","1","0","0","20","13","33"
"경상북도교육청","경상북도상주교육지원청","경상북도 상주시","S150002107","중동초등학교","02","공립","N","","1","2","4","0","2","2","0","0","2","2","2","0","0","0","0","0","11","6","17"
"경상북도교육청","경상북도상주교육지원청","경상북도 상주시","S150002110","중모초등학교","02","공립","N","","3","2","4","2","6","2","0","5","6","2","4","2","1","1","0","0","24","16","40"
"경상북도교육청","경상북도상주교육지원청","경상북도 상주시","S150002112","청리초등학교","02","공립","N","","0","0","3","1","1","4","2","6","5","2","5","2","2","1","0","0","18","16","34"
"경상북도교육청","경상북도상주교육지원청","경상북도 상주시","S150002116","함창중앙초등학교","02","공립","N","","1","1","3","4","1","4","5","2","3","6","7","2","0","0","0","0","20","19","39"
"경상북도교육청","경상북도상주교육지원청","경상북도 상주시","S150002117","함창초등학교","02","공립","N","","11","5","13","8","11","7","11","11","17","13","16","14","0","0","0","0","79","58","137"
"경상북도교육청","경상북도상주교육지원청","경상북도 상주시","S150002121","화동초등학교","02","공립","N","","3","2","0","0","4","1","4","1","1","2","2","7","1","1","0","0","15","14","29"
"경상북도교육청","경상북도상주교육지원청","경상북도 상주시","S150002123","화령초등학교","02","공립","N","","6","5","6","2","7","8","6","5","11","7","6","6","2","2","0","0","44","35","79"
"경상북도교육청","경상북도상주교육지원청","경상북도 상주시","S150002126","화북초등학교","02","공립","N","","0","0","2","4","2","3","3","2","0","0","1","3","0","0","0","0","8","12","20"
"경상북도교육청","경상북도상주교육지원청","경상북도 상주시","S150002127","화북초등학교용화분교장","02","공립","N","","0","0","0","0","1","1","0","0","0","1","0","0","0","0","0","0","1","2","3"
"경상북도교육청","경상북도상주교육지원청","경상북도 상주시","S150002128","화북초등학교입석분교장","02","공립","N","","0","0","0","2","0","0","0","0","0","0","1","1","0","0","0","0","1","3","4"
"경상북도교육청","경상북도성주교육지원청","경상북도 성주군","S150002205","가천초등학교","02","공립","N","","3","1","2","1","0","0","5","3","2","2","3","3","0","0","0","0","15","10","25"
"경상북도교육청","경상북도성주교육지원청","경상북도 성주군","S150002211","대가초등학교","02","공립","N","","2","2","2","1","2","4","1","3","4","2","1","2","2","0","0","0","14","14","28"
"경상북도교육청","경상북도성주교육지원청","경상북도 성주군","S150002213","대동초등학교","02","공립","N","","0","1","1","2","2","2","2","2","2","0","2","3","1","2","0","0","10","12","22"
"경상북도교육청","경상북도성주교육지원청","경상북도 성주군","S150002216","도원초등학교","02","공립","N","","3","1","3","3","0","2","3","1","2","3","4","4","0","0","0","0","15","14","29"
"경상북도교육청","경상북도성주교육지원청","경상북도 성주군","S150002221","벽진초등학교","02","공립","N","","2","1","3","0","1","1","3","5","2","2","0","6","2","2","0","0","13","17","30"
"경상북도교육청","경상북도성주교육지원청","경상북도 성주군","S150002224","초전초등학교봉소분교장","02","공립","N","","0","0","0","0","0","0","0","2","0","0","2","2","0","0","0","0","2","4","6"
"경상북도교육청","경상북도성주교육지원청","경상북도 성주군","S150002225","선남초등학교","02","공립","N","","4","2","4","0","3","0","2","4","3","8","4","5","0","0","0","0","20","19","39"
"경상북도교육청","경상북도성주교육지원청","경상북도 성주군","S150002229","성주중앙초등학교","02","공립","N","","9","5","10","10","13","11","14","11","14","16","17","17","5","2","0","0","82","72","154"
"경상북도교육청","경상북도성주교육지원청","경상북도 성주군","S150002230","성주초등학교","02","공립","N","","36","30","32","37","35","46","30","49","39","44","39","34","5","1","0","0","216","241","457"
